,NEUT,Pred_NEUT
97,342.4428,-999.25
98,342.5952,-999.25
99,342.7476,-999.25
100,342.9,-999.25
101,343.0524,-999.25
102,343.2048,-999.25
103,343.3572,-999.25
104,343.5096,-999.25
105,343.662,-999.25
106,343.9668,-999.25
107,344.1192,-999.25
108,344.2716,-999.25
109,344.42400000000004,-999.25
110,344.5764,-999.25
111,344.7288,-999.25
112,344.8812,-999.25
113,345.0336,-999.25
114,345.186,-999.25
115,345.3384,-999.25
116,345.4908,-999.25
117,345.6432,-999.25
118,345.7956,-999.25
119,345.94800000000004,-999.25
120,346.1004,-999.25
121,346.2528,-999.25
122,346.4052,-999.25
123,346.5576,-999.25
124,346.71,-999.25
125,346.8624,-999.25
126,347.0148,-999.25
127,347.3196,-999.25
128,347.472,-999.25
129,347.7768,-999.25
130,347.9292,-999.25
131,348.0816,-999.25
132,348.23400000000004,-999.25
133,348.3864,-999.25
134,348.5388,-999.25
135,348.6912,-999.25
136,348.8436,-999.25
137,348.996,-999.25
138,349.1484,-999.25
139,349.3008,-999.25
140,349.4532,-999.25
141,349.6056,-999.25
142,349.75800000000004,-999.25
143,349.9104,-999.25
144,350.0628,-999.25
145,350.2152,-999.25
146,350.3676,-999.25
147,350.52,-999.25
148,350.6724,-999.25
149,350.8248,-999.25
150,350.9772,-999.25
151,351.1296,-999.25
152,351.282,-999.25
153,351.4344,-999.25
154,351.5868,-999.25
155,351.7392,-999.25
156,351.8916,-999.25
157,352.04400000000004,-999.25
158,352.1964,-999.25
159,352.3488,-999.25
160,352.5012,-999.25
161,352.6536,-999.25
162,352.806,-999.25
163,352.9584,-999.25
164,353.1108,-999.25
165,353.2632,-999.25
166,353.4156,-999.25
167,353.56800000000004,-999.25
168,353.7204,-999.25
169,353.8728,-999.25
170,354.0252,-999.25
171,354.1776,-999.25
172,354.33,-999.25
173,354.4824,-999.25
174,354.6348,-999.25
175,354.7872,-999.25
176,354.9396,-999.25
177,355.092,-999.25
178,355.2444,-999.25
179,355.3968,-999.25
180,355.5492,-999.25
181,355.7016,-999.25
182,355.85400000000004,-999.25
183,356.0064,-999.25
184,356.1588,-999.25
185,356.3112,-999.25
186,356.4636,-999.25
187,356.616,-999.25
188,356.7684,-999.25
189,356.9208,-999.25
190,357.0732,-999.25
191,357.2256,-999.25
192,357.37800000000004,-999.25
193,357.5304,-999.25
194,357.6828,-999.25
195,357.8352,-999.25
196,357.9876,-999.25
197,358.14,-999.25
198,358.2924,-999.25
199,358.4448,-999.25
200,358.5972,-999.25
201,358.7496,-999.25
202,358.902,-999.25
203,359.0544,-999.25
204,359.2068,-999.25
205,359.3592,-999.25
206,359.5116,-999.25
207,359.664,-999.25
208,359.8164,-999.25
209,359.9688,-999.25
210,360.1212,-999.25
211,360.2736,-999.25
212,360.426,-999.25
213,360.5784,-999.25
214,360.7308,-999.25
215,360.8832,-999.25
216,361.0356,-999.25
217,361.18800000000005,-999.25
218,361.3404,-999.25
219,361.4928,-999.25
220,361.6452,-999.25
221,361.7976,-999.25
222,361.95,-999.25
223,362.1024,-999.25
224,362.2548,-999.25
225,362.4072,-999.25
226,362.5596,-999.25
227,362.712,-999.25
228,362.8644,-999.25
229,363.0168,-999.25
230,363.1692,-999.25
231,363.3216,-999.25
232,363.474,-999.25
233,363.6264,-999.25
234,363.7788,-999.25
235,363.9312,-999.25
236,364.0836,-999.25
237,364.236,-999.25
238,364.3884,-999.25
239,364.5408,-999.25
240,364.6932,-999.25
241,364.8456,-999.25
242,364.99800000000005,-999.25
243,365.1504,-999.25
244,365.3028,-999.25
245,365.4552,-999.25
246,365.6076,-999.25
247,365.76,-999.25
248,365.9124,-999.25
249,366.0648,-999.25
250,366.2172,-999.25
251,366.3696,-999.25
252,366.522,-999.25
253,366.6744,-999.25
254,366.8268,-999.25
255,366.9792,-999.25
256,367.1316,-999.25
257,367.284,-999.25
258,367.4364,-999.25
259,367.5888,-999.25
260,367.7412,-999.25
261,367.8936,-999.25
262,368.046,-999.25
263,368.1984,-999.25
264,368.3508,-999.25
265,368.5032,-999.25
266,368.6556,-999.25
267,368.80800000000005,-999.25
268,368.9604,-999.25
269,369.1128,-999.25
270,369.2652,-999.25
271,369.4176,-999.25
272,369.57,-999.25
273,369.7224,-999.25
274,369.8748,-999.25
275,370.0272,-999.25
276,370.1796,-999.25
277,370.332,-999.25
278,370.4844,-999.25
279,370.6368,-999.25
280,370.7892,-999.25
281,370.9416,-999.25
282,371.094,-999.25
283,371.2464,-999.25
284,371.3988,-999.25
285,371.5512,-999.25
286,371.7036,-999.25
287,371.856,-999.25
288,372.0084,-999.25
289,372.1608,-999.25
290,372.3132,-999.25
291,372.4656,-999.25
292,372.61800000000005,-999.25
293,372.7704,-999.25
294,372.9228,-999.25
295,373.0752,-999.25
296,373.2276,-999.25
297,373.38,-999.25
298,373.5324,-999.25
299,373.6848,-999.25
300,373.8372,-999.25
301,373.9896,-999.25
302,374.142,-999.25
303,374.2944,-999.25
304,374.4468,-999.25
305,374.5992,-999.25
306,374.7516,-999.25
307,374.904,-999.25
308,375.0564,-999.25
309,375.2088,-999.25
310,375.3612,-999.25
311,375.5136,-999.25
312,375.666,-999.25
313,375.8184,-999.25
314,375.9708,-999.25
315,376.1232,-999.25
316,376.2756,-999.25
317,376.42800000000005,-999.25
318,376.5804,-999.25
319,376.7328,-999.25
320,376.8852,-999.25
321,377.0376,-999.25
322,377.19,-999.25
323,377.3424,-999.25
324,377.4948,-999.25
325,377.6472,-999.25
326,377.7996,-999.25
327,377.952,-999.25
328,378.1044,-999.25
329,378.2568,-999.25
330,378.4092,-999.25
331,378.5616,-999.25
332,378.714,-999.25
333,378.8664,-999.25
334,379.0188,-999.25
335,379.1712,-999.25
336,379.3236,-999.25
337,379.476,-999.25
338,379.6284,-999.25
339,379.7808,-999.25
340,379.9332,-999.25
341,380.0856,-999.25
342,380.23800000000006,-999.25
343,380.3904,-999.25
344,380.5428,-999.25
345,380.6952,-999.25
346,380.8476,-999.25
347,381.0,-999.25
348,381.1524,-999.25
349,381.3048,-999.25
350,381.4572,-999.25
351,381.6096,-999.25
352,381.76199999999994,-999.25
353,381.9144,-999.25
354,382.0668,-999.25
355,382.2192,-999.25
356,382.3716,-999.25
357,382.524,-999.25
358,382.6764,-999.25
359,382.8288,-999.25
360,382.9812,-999.25
361,383.1336,-999.25
362,383.286,-999.25
363,383.4384,-999.25
364,383.5908,-999.25
365,383.7432,-999.25
366,383.8956,-999.25
367,384.048,-999.25
368,384.2004,-999.25
369,384.3528,-999.25
370,384.5052,-999.25
371,384.6576,-999.25
372,384.81,-999.25
373,384.9624,-999.25
374,385.1148,-999.25
375,385.2672,-999.25
376,385.4196,-999.25
377,385.57199999999995,-999.25
378,385.7244,-999.25
379,385.8768,-999.25
380,386.0292,-999.25
381,386.1816,-999.25
382,386.334,-999.25
383,386.4864,-999.25
384,386.6388,-999.25
385,386.7912,-999.25
386,386.9436,-999.25
387,387.096,-999.25
388,387.2484,-999.25
389,387.4008,-999.25
390,387.5532,-999.25
391,387.7056,-999.25
392,387.858,-999.25
393,388.0104,-999.25
394,388.1628,-999.25
395,388.3152,-999.25
396,388.4676,-999.25
397,388.62,-999.25
398,388.7724,-999.25
399,388.9248,-999.25
400,389.0772,-999.25
401,389.2296,-999.25
402,389.38199999999995,-999.25
403,389.5344,-999.25
404,389.6868,-999.25
405,389.8392,-999.25
406,389.9916,-999.25
407,390.144,-999.25
408,390.2964,-999.25
409,390.4488,-999.25
410,390.6012,-999.25
411,390.7536,-999.25
412,390.906,-999.25
413,391.0584,-999.25
414,391.2108,-999.25
415,391.3632,-999.25
416,391.5156,-999.25
417,391.668,-999.25
418,391.8204,-999.25
419,391.9728,-999.25
420,392.1252,-999.25
421,392.2776,-999.25
422,392.43,-999.25
423,392.5824,-999.25
424,392.7348,-999.25
425,392.8872,-999.25
426,393.0396,-999.25
427,393.19199999999995,-999.25
428,393.3444,-999.25
429,393.4968,-999.25
430,393.6492,-999.25
431,393.8016,-999.25
432,393.954,-999.25
433,394.1064,-999.25
434,394.2588,-999.25
435,394.4112,-999.25
436,394.5636,-999.25
437,394.716,-999.25
438,394.8684,-999.25
439,395.0208,-999.25
440,395.1732,-999.25
441,395.3256,-999.25
442,395.478,-999.25
443,395.6304,-999.25
444,395.7828,-999.25
445,395.9352,-999.25
446,396.0876,-999.25
447,396.24,-999.25
448,396.3924,-999.25
449,396.5448,-999.25
450,396.6972,-999.25
451,396.8496,-999.25
452,397.00199999999995,-999.25
453,397.1544,-999.25
454,397.3068,-999.25
455,397.4592,-999.25
456,397.6116,-999.25
457,397.764,-999.25
458,397.9164,-999.25
459,398.0688,-999.25
460,398.2212,-999.25
461,398.3736,-999.25
462,398.526,-999.25
463,398.6784,-999.25
464,398.8308,-999.25
465,398.9832,-999.25
466,399.1356,-999.25
467,399.288,-999.25
468,399.4404,-999.25
469,399.5928,-999.25
470,399.7452,-999.25
471,399.8976,-999.25
472,400.05,-999.25
473,400.2024,-999.25
474,400.3548,-999.25
475,400.5072,-999.25
476,400.6596,-999.25
477,400.81199999999995,-999.25
478,400.9644,-999.25
479,401.1168,-999.25
480,401.2692,-999.25
481,401.4216,-999.25
482,401.574,-999.25
483,401.7264,-999.25
484,401.8788,-999.25
485,402.0312,-999.25
486,402.1836,-999.25
487,402.336,-999.25
488,402.4884,-999.25
489,402.6408,-999.25
490,402.7932,-999.25
491,402.9456,-999.25
492,403.098,-999.25
493,403.2504,-999.25
494,403.4028,-999.25
495,403.5552,-999.25
496,403.7076,-999.25
497,403.86,-999.25
498,404.0124,-999.25
499,404.1648,-999.25
500,404.3172,-999.25
501,404.4696,-999.25
502,404.62199999999996,-999.25
503,404.7744,-999.25
504,404.9268,-999.25
505,405.0792,-999.25
506,405.2316,-999.25
507,405.384,-999.25
508,405.5364,-999.25
509,405.6888,-999.25
510,405.8412,-999.25
511,405.9936,-999.25
512,406.14599999999996,-999.25
513,406.2984,-999.25
514,406.4508,-999.25
515,406.6032,-999.25
516,406.7556,-999.25
517,406.908,-999.25
518,407.0604,-999.25
519,407.2128,-999.25
520,407.3652,-999.25
521,407.5176,-999.25
522,407.67,-999.25
523,407.8224,-999.25
524,407.9748,-999.25
525,408.1272,-999.25
526,408.2796,-999.25
527,408.43199999999996,-999.25
528,408.5844,-999.25
529,408.7368,-999.25
530,408.8892,-999.25
531,409.0416,-999.25
532,409.194,-999.25
533,409.3464,-999.25
534,409.4988,-999.25
535,409.6512,-999.25
536,409.8036,-999.25
537,409.95599999999996,-999.25
538,410.1084,-999.25
539,410.2608,-999.25
540,410.4132,-999.25
541,410.5656,-999.25
542,410.718,-999.25
543,410.8704,-999.25
544,411.0228,-999.25
545,411.1752,-999.25
546,411.3276,-999.25
547,411.48,-999.25
548,411.6324,-999.25
549,411.7848,-999.25
550,411.9372,-999.25
551,412.0896,-999.25
552,412.24199999999996,-999.25
553,412.3944,-999.25
554,412.5468,-999.25
555,412.6992,-999.25
556,412.8516,-999.25
557,413.004,-999.25
558,413.1564,-999.25
559,413.3088,-999.25
560,413.4612,-999.25
561,413.6136,-999.25
562,413.76599999999996,-999.25
563,413.9184,-999.25
564,414.0708,-999.25
565,414.2232,-999.25
566,414.3756,-999.25
567,414.528,-999.25
568,414.6804,-999.25
569,414.8328,-999.25
570,414.9852,-999.25
571,415.1376,-999.25
572,415.29,-999.25
573,415.4424,-999.25
574,415.5948,-999.25
575,415.7472,-999.25
576,415.8996,-999.25
577,416.05199999999996,-999.25
578,416.2044,-999.25
579,416.3568,-999.25
580,416.5092,-999.25
581,416.6616,-999.25
582,416.814,-999.25
583,416.9664,-999.25
584,417.1188,-999.25
585,417.2712,-999.25
586,417.4236,-999.25
587,417.57599999999996,-999.25
588,417.7284,-999.25
589,417.8808,-999.25
590,418.0332,-999.25
591,418.1856,-999.25
592,418.338,-999.25
593,418.4904,-999.25
594,418.6428,-999.25
595,418.7952,-999.25
596,418.9476,-999.25
597,419.1,-999.25
598,419.2524,-999.25
599,419.4048,-999.25
600,419.5572,-999.25
601,419.7096,-999.25
602,419.86199999999997,-999.25
603,420.0144,-999.25
604,420.1668,-999.25
605,420.3192,-999.25
606,420.4716,-999.25
607,420.624,-999.25
608,420.7764,-999.25
609,420.9288,-999.25
610,421.0812,-999.25
611,421.2336,-999.25
612,421.38599999999997,-999.25
613,421.5384,-999.25
614,421.6908,-999.25
615,421.8432,-999.25
616,421.9956,-999.25
617,422.148,-999.25
618,422.3004,-999.25
619,422.4528,-999.25
620,422.6052,-999.25
621,422.7576,-999.25
622,422.91,-999.25
623,423.0624,-999.25
624,423.2148,-999.25
625,423.3672,-999.25
626,423.5196,-999.25
627,423.67199999999997,-999.25
628,423.8244,-999.25
629,423.9768,-999.25
630,424.1292,-999.25
631,424.2816,-999.25
632,424.434,-999.25
633,424.5864,-999.25
634,424.7388,-999.25
635,424.8912,-999.25
636,425.0436,-999.25
637,425.19599999999997,-999.25
638,425.3484,-999.25
639,425.5008,-999.25
640,425.6532,-999.25
641,425.8056,-999.25
642,425.958,-999.25
643,426.1104,-999.25
644,426.2628,-999.25
645,426.4152,-999.25
646,426.5676,-999.25
647,426.72,-999.25
648,426.8724,-999.25
649,427.0248,-999.25
650,427.1772,-999.25
651,427.3296,-999.25
652,427.48199999999997,-999.25
653,427.6344,-999.25
654,427.7868,-999.25
655,427.9392,-999.25
656,428.0916,-999.25
657,428.244,-999.25
658,428.3964,-999.25
659,428.5488,-999.25
660,428.7012,-999.25
661,428.8536,-999.25
662,429.006,-999.25
663,429.1584,-999.25
664,429.3108,-999.25
665,429.4632,-999.25
666,429.6156,-999.25
667,429.76800000000003,-999.25
668,429.9204,-999.25
669,430.0728,-999.25
670,430.2252,-999.25
671,430.3776,-999.25
672,430.53,-999.25
673,430.6824,-999.25
674,430.8348,-999.25
675,430.9872,-999.25
676,431.1396,-999.25
677,431.292,-999.25
678,431.4444,-999.25
679,431.5968,-999.25
680,431.7492,-999.25
681,431.9016,-999.25
682,432.05400000000003,-999.25
683,432.2064,-999.25
684,432.3588,-999.25
685,432.5112,-999.25
686,432.6636,-999.25
687,432.816,-999.25
688,432.9684,-999.25
689,433.1208,-999.25
690,433.2732,-999.25
691,433.4256,-999.25
692,433.57800000000003,-999.25
693,433.7304,-999.25
694,433.8828,-999.25
695,434.0352,-999.25
696,434.1876,-999.25
697,434.34,-999.25
698,434.4924,-999.25
699,434.6448,-999.25
700,434.7972,-999.25
701,434.9496,-999.25
702,435.102,-999.25
703,435.2544,-999.25
704,435.4068,-999.25
705,435.5592,-999.25
706,435.7116,-999.25
707,435.86400000000003,-999.25
708,436.0164,-999.25
709,436.1688,-999.25
710,436.3212,-999.25
711,436.4736,-999.25
712,436.626,-999.25
713,436.7784,-999.25
714,436.9308,-999.25
715,437.0832,-999.25
716,437.2356,-999.25
717,437.38800000000003,-999.25
718,437.5404,-999.25
719,437.6928,-999.25
720,437.8452,-999.25
721,437.9976,-999.25
722,438.15,-999.25
723,438.3024,-999.25
724,438.4548,-999.25
725,438.6072,-999.25
726,438.7596,-999.25
727,438.912,-999.25
728,439.0644,-999.25
729,439.2168,-999.25
730,439.3692,-999.25
731,439.5216,-999.25
732,439.67400000000004,-999.25
733,439.8264,-999.25
734,439.9788,-999.25
735,440.1312,-999.25
736,440.2836,-999.25
737,440.436,-999.25
738,440.5884,-999.25
739,440.7408,-999.25
740,440.8932,-999.25
741,441.0456,-999.25
742,441.19800000000004,-999.25
743,441.3504,-999.25
744,441.5028,-999.25
745,441.6552,-999.25
746,441.8076,-999.25
747,441.96,-999.25
748,442.1124,-999.25
749,442.2648,-999.25
750,442.4172,-999.25
751,442.5696,-999.25
752,442.722,-999.25
753,442.8744,-999.25
754,443.0268,-999.25
755,443.1792,-999.25
756,443.3316,-999.25
757,443.48400000000004,-999.25
758,443.6364,-999.25
759,443.7888,-999.25
760,443.9412,-999.25
761,444.0936,-999.25
762,444.246,-999.25
763,444.3984,-999.25
764,444.5508,-999.25
765,444.7032,-999.25
766,444.8556,-999.25
767,445.00800000000004,-999.25
768,445.1604,-999.25
769,445.3128,-999.25
770,445.4652,-999.25
771,445.6176,-999.25
772,445.77,-999.25
773,445.9224,-999.25
774,446.0748,-999.25
775,446.2272,-999.25
776,446.3796,-999.25
777,446.532,-999.25
778,446.6844,-999.25
779,446.8368,-999.25
780,446.9892,-999.25
781,447.1416,-999.25
782,447.29400000000004,-999.25
783,447.4464,-999.25
784,447.5988,-999.25
785,447.7512,-999.25
786,447.9036,-999.25
787,448.056,-999.25
788,448.2084,-999.25
789,448.3608,-999.25
790,448.5132,-999.25
791,448.6656,-999.25
792,448.81800000000004,-999.25
793,448.9704,-999.25
794,449.1228,-999.25
795,449.2752,-999.25
796,449.4276,-999.25
797,449.58,-999.25
798,449.7324,-999.25
799,449.8848,-999.25
800,450.0372,-999.25
801,450.1896,-999.25
802,450.342,-999.25
803,450.4944,-999.25
804,450.6468,-999.25
805,450.7992,-999.25
806,450.9516,-999.25
807,451.10400000000004,-999.25
808,451.2564,-999.25
809,451.4088,-999.25
810,451.5612,-999.25
811,451.7136,-999.25
812,451.866,-999.25
813,452.0184,-999.25
814,452.1708,-999.25
815,452.3232,-999.25
816,452.4756,-999.25
817,452.62800000000004,-999.25
818,452.7804,-999.25
819,452.9328,-999.25
820,453.0852,-999.25
821,453.2376,-999.25
822,453.39,-999.25
823,453.5424,-999.25
824,453.6948,-999.25
825,453.8472,-999.25
826,453.9996,-999.25
827,454.152,-999.25
828,454.3044,-999.25
829,454.4568,-999.25
830,454.6092,-999.25
831,454.7616,-999.25
832,454.914,-999.25
833,455.0664,-999.25
834,455.2188,-999.25
835,455.3712,-999.25
836,455.5236,-999.25
837,455.676,-999.25
838,455.8284,-999.25
839,455.9808,-999.25
840,456.1332,-999.25
841,456.2856,-999.25
842,456.43800000000005,-999.25
843,456.5904,-999.25
844,456.7428,-999.25
845,456.8952,-999.25
846,457.0476,-999.25
847,457.2,-999.25
848,457.3524,-999.25
849,457.5048,-999.25
850,457.6572,-999.25
851,457.8096,-999.25
852,457.962,-999.25
853,458.1144,-999.25
854,458.2668,-999.25
855,458.4192,-999.25
856,458.5716,-999.25
857,458.724,-999.25
858,458.8764,-999.25
859,459.0288,-999.25
860,459.1812,-999.25
861,459.3336,-999.25
862,459.486,-999.25
863,459.6384,-999.25
864,459.7908,-999.25
865,459.9432,-999.25
866,460.0956,-999.25
867,460.24800000000005,-999.25
868,460.4004,-999.25
869,460.5528,-999.25
870,460.7052,-999.25
871,460.8576,-999.25
872,461.01,-999.25
873,461.1624,-999.25
874,461.3148,-999.25
875,461.4672,-999.25
876,461.6196,-999.25
877,461.772,-999.25
878,461.9244,-999.25
879,462.0768,-999.25
880,462.2292,-999.25
881,462.3816,-999.25
882,462.534,-999.25
883,462.6864,-999.25
884,462.8388,-999.25
885,462.9912,-999.25
886,463.1436,-999.25
887,463.296,-999.25
888,463.4484,-999.25
889,463.6008,-999.25
890,463.7532,-999.25
891,463.9056,-999.25
892,464.05800000000005,-999.25
893,464.2104,-999.25
894,464.3628,-999.25
895,464.5152,-999.25
896,464.6676,-999.25
897,464.82,-999.25
898,464.9724,-999.25
899,465.1248,-999.25
900,465.2772,-999.25
901,465.4296,-999.25
902,465.582,-999.25
903,465.7344,-999.25
904,465.8868,-999.25
905,466.0392,-999.25
906,466.1916,-999.25
907,466.344,-999.25
908,466.4964,-999.25
909,466.6488,-999.25
910,466.8012,-999.25
911,466.9536,-999.25
912,467.106,-999.25
913,467.2584,-999.25
914,467.4108,-999.25
915,467.5632,-999.25
916,467.7156,-999.25
917,467.86800000000005,-999.25
918,468.0204,-999.25
919,468.1728,-999.25
920,468.3252,-999.25
921,468.4776,-999.25
922,468.63,-999.25
923,468.7824,-999.25
924,468.9348,-999.25
925,469.0872,-999.25
926,469.2396,-999.25
927,469.392,-999.25
928,469.5444,-999.25
929,469.6968,-999.25
930,469.8492,-999.25
931,470.0016,-999.25
932,470.154,-999.25
933,470.3064,-999.25
934,470.4588,-999.25
935,470.6112,-999.25
936,470.7636,-999.25
937,470.916,-999.25
938,471.0684,-999.25
939,471.2208,-999.25
940,471.3732,-999.25
941,471.5256,-999.25
942,471.67800000000005,-999.25
943,471.8304,-999.25
944,471.9828,-999.25
945,472.1352,-999.25
946,472.2876,-999.25
947,472.44,-999.25
948,472.5924,-999.25
949,472.7448,-999.25
950,472.8972,-999.25
951,473.0496,-999.25
952,473.202,-999.25
953,473.3544,-999.25
954,473.5068,-999.25
955,473.6592,-999.25
956,473.8116,-999.25
957,473.964,-999.25
958,474.1164,-999.25
959,474.2688,-999.25
960,474.4212,-999.25
961,474.5736,-999.25
962,474.726,-999.25
963,474.8784,-999.25
964,475.0308,-999.25
965,475.1832,-999.25
966,475.3356,-999.25
967,475.48800000000006,-999.25
968,475.6404,-999.25
969,475.7928,-999.25
970,475.9452,-999.25
971,476.0976,-999.25
972,476.25,-999.25
973,476.4024,-999.25
974,476.5548,-999.25
975,476.7072,-999.25
976,476.8596,-999.25
977,477.01199999999994,-999.25
978,477.1644,-999.25
979,477.3168,-999.25
980,477.4692,-999.25
981,477.6216,-999.25
982,477.774,-999.25
983,477.9264,-999.25
984,478.0788,-999.25
985,478.2312,-999.25
986,478.3836,-999.25
987,478.536,-999.25
988,478.6884,-999.25
989,478.8408,-999.25
990,478.9932,-999.25
991,479.1456,-999.25
992,479.298,-999.25
993,479.4504,-999.25
994,479.6028,-999.25
995,479.7552,-999.25
996,479.9076,-999.25
997,480.06,-999.25
998,480.2124,-999.25
999,480.3648,-999.25
1000,480.5172,-999.25
1001,480.6696,-999.25
1002,480.82199999999995,-999.25
1003,480.9744,-999.25
1004,481.1268,-999.25
1005,481.2792,-999.25
1006,481.4316,-999.25
1007,481.584,-999.25
1008,481.7364,-999.25
1009,481.8888,-999.25
1010,482.0412,-999.25
1011,482.1936,-999.25
1012,482.346,-999.25
1013,482.4984,-999.25
1014,482.6508,-999.25
1015,482.8032,-999.25
1016,482.9556,-999.25
1017,483.108,-999.25
1018,483.2604,-999.25
1019,483.4128,-999.25
1020,483.5652,-999.25
1021,483.7176,-999.25
1022,483.87,-999.25
1023,484.0224,-999.25
1024,484.1748,-999.25
1025,484.3272,-999.25
1026,484.4796,-999.25
1027,484.63199999999995,-999.25
1028,484.7844,-999.25
1029,484.9368,-999.25
1030,485.0892,-999.25
1031,485.2416,-999.25
1032,485.394,-999.25
1033,485.5464,-999.25
1034,485.6988,-999.25
1035,485.8512,-999.25
1036,486.0036,-999.25
1037,486.156,-999.25
1038,486.3084,-999.25
1039,486.4608,-999.25
1040,486.6132,-999.25
1041,486.7656,-999.25
1042,486.918,-999.25
1043,487.0704,-999.25
1044,487.2228,-999.25
1045,487.3752,-999.25
1046,487.5276,-999.25
1047,487.68,-999.25
1048,487.8324,-999.25
1049,487.9848,-999.25
1050,488.1372,-999.25
1051,488.2896,-999.25
1052,488.44199999999995,-999.25
1053,488.5944,-999.25
1054,488.7468,-999.25
1055,488.8992,-999.25
1056,489.0516,-999.25
1057,489.204,-999.25
1058,489.3564,-999.25
1059,489.5088,-999.25
1060,489.6612,-999.25
1061,489.8136,-999.25
1062,489.966,-999.25
1063,490.1184,-999.25
1064,490.2708,-999.25
1065,490.4232,-999.25
1066,490.5756,-999.25
1067,490.728,-999.25
1068,490.8804,-999.25
1069,491.0328,-999.25
1070,491.1852,-999.25
1071,491.3376,-999.25
1072,491.49,-999.25
1073,491.6424,-999.25
1074,491.7948,-999.25
1075,491.9472,-999.25
1076,492.0996,-999.25
1077,492.25199999999995,-999.25
1078,492.4044,-999.25
1079,492.5568,-999.25
1080,492.7092,-999.25
1081,492.8616,-999.25
1082,493.014,-999.25
1083,493.1664,-999.25
1084,493.3188,-999.25
1085,493.4712,-999.25
1086,493.6236,-999.25
1087,493.776,-999.25
1088,493.9284,-999.25
1089,494.0808,-999.25
1090,494.2332,-999.25
1091,494.3856,-999.25
1092,494.538,-999.25
1093,494.6904,-999.25
1094,494.8428,-999.25
1095,494.9952,-999.25
1096,495.1476,-999.25
1097,495.3,-999.25
1098,495.4524,-999.25
1099,495.6048,-999.25
1100,495.7572,-999.25
1101,495.9096,-999.25
1102,496.06199999999995,-999.25
1103,496.2144,-999.25
1104,496.3668,-999.25
1105,496.5192,-999.25
1106,496.6716,-999.25
1107,496.824,-999.25
1108,496.9764,-999.25
1109,497.1288,-999.25
1110,497.2812,-999.25
1111,497.4336,-999.25
1112,497.586,-999.25
1113,497.7384,-999.25
1114,497.8908,-999.25
1115,498.0432,-999.25
1116,498.1956,-999.25
1117,498.348,-999.25
1118,498.5004,-999.25
1119,498.6528,-999.25
1120,498.8052,-999.25
1121,498.9576,-999.25
1122,499.11,-999.25
1123,499.2624,-999.25
1124,499.4148,-999.25
1125,499.5672,-999.25
1126,499.7196,-999.25
1127,499.87199999999996,-999.25
1128,500.0244,-999.25
1129,500.1768,-999.25
1130,500.3292,-999.25
1131,500.4816,-999.25
1132,500.634,-999.25
1133,500.7864,-999.25
1134,500.9388,-999.25
1135,501.0912,-999.25
1136,501.2436,-999.25
1137,501.39599999999996,-999.25
1138,501.5484,-999.25
1139,501.7008,-999.25
1140,501.8532,-999.25
1141,502.0056,-999.25
1142,502.158,-999.25
1143,502.3104,-999.25
1144,502.4628,-999.25
1145,502.6152,-999.25
1146,502.7676,-999.25
1147,502.92,-999.25
